ProteinGroupID,ProteinGroup,Names,Descriptions,Sequence,Crosslinker,Score,isDecoy,isTT,isTD,isDD,PSM IDs,fdrGroup,fdr,ifdr,PEP,
3361,decoy:P09234,decoy:,decoy:,,DSSO,∞,true,false,true,false,XilnkX_21789,Between only,0.16758494031221305,NaN,0.0,23.64
2583,P0A901,,,,DSSO,∞,false,true,false,false,XilnkX_18594;XilnkX_19459,Between only,0.16758494031221305,NaN,0.0,12.79
2968,Q96PX6,,,,DSSO,∞,false,true,false,false,XilnkX_20760,Between only,0.16758494031221305,NaN,0.0,8.13
2297,Q8NBT3,,,,DSSO,∞,false,true,false,false,XilnkX_17341,Between only,0.16758494031221305,NaN,0.0,14.62
1924,P10827,,,,DSSO,∞,false,true,false,false,XilnkX_15474;XilnkX_20542;XilnkX_18988,Between only,0.16758494031221305,NaN,0.0,17.73
3064,P77726,,,,DSSO,∞,false,true,false,false,XilnkX_21394,Between only,0.16758494031221305,NaN,0.0,5.1
2690,Q6NYC1,,,,DSSO,∞,false,true,false,false,XilnkX_21209;XilnkX_19209;XilnkX_20648;XilnkX_21042;XilnkX_20570,Between only,0.16758494031221305,NaN,0.0,11.72
2500,Q9UNS2,,,,DSSO,∞,false,true,false,false,XilnkX_18142,Between only,0.16758494031221305,NaN,0.0,13.4
2100,Q8WUU5,,,,DSSO,∞,false,true,false,false,XilnkX_16288;XilnkX_16287;XilnkX_16295,Between only,0.16758494031221305,NaN,0.0,16.22
2549,P19323,,,,DSSO,∞,false,true,false,false,XilnkX_18401;XilnkX_21281;XilnkX_21282;XilnkX_18853;XilnkX_18854,Between only,0.16758494031221305,NaN,0.0,12.98
1466,Q92685,,,,DSSO,∞,false,true,false,false,XilnkX_18702;XilnkX_13485,Between only,0.16758494031221305,NaN,0.0,21.87
145,P25553,,,,DSSO,∞,false,true,false,false,XilnkX_14106;XilnkX_6854;XilnkX_14261;XilnkX_14262;XilnkX_13453;XilnkX_11079;XilnkX_1815;XilnkX_1483;XilnkX_18413;XilnkX_14535;XilnkX_8000;XilnkX_11517;XilnkX_9923;XilnkX_9884;XilnkX_9089;XilnkX_9086;XilnkX_8935;XilnkX_7966;XilnkX_18935;XilnkX_17998;XilnkX_16003;XilnkX_8730;XilnkX_8055;XilnkX_9087;XilnkX_8054;XilnkX_7967,Between only,0.16758494031221305,NaN,0.0,107.73
1264,P0DPP9,,,,DSSO,∞,false,true,false,false,XilnkX_13904;XilnkX_12561,Between only,0.16758494031221305,NaN,0.0,24.19
1241,P57730,,,,DSSO,∞,false,true,false,false,XilnkX_16366;XilnkX_14511;XilnkX_14512;XilnkX_12438,Between only,0.16758494031221305,NaN,0.0,24.34
3492,decoy:P0A7L3,decoy:,decoy:,,DSSO,∞,true,false,true,false,XilnkX_21911,Between only,0.16758494031221305,NaN,0.0,21.23
142,P0A7L3,,,,DSSO,∞,false,true,false,false,XilnkX_19966;XilnkX_7944;XilnkX_1418;XilnkX_20804;XilnkX_20236;XilnkX_20098;XilnkX_18541;XilnkX_18542;XilnkX_15637;XilnkX_14191;XilnkX_14459;XilnkX_12489;XilnkX_12491;XilnkX_11608;XilnkX_9973;XilnkX_14006;XilnkX_7417;XilnkX_6183;XilnkX_4921;XilnkX_4691;XilnkX_4356;XilnkX_4310;XilnkX_21523;XilnkX_9154,Between only,0.16758494031221305,NaN,0.0,109.44
3574,decoy:Q14344,decoy:,decoy:,,DSSO,∞,true,false,true,false,XilnkX_22013,Between only,0.16758494031221305,NaN,0.0,19.61
1904,P40121,,,,DSSO,∞,false,true,false,false,XilnkX_15378,Between only,0.16758494031221305,NaN,0.0,17.77
2941,Q9BV86,,,,DSSO,∞,false,true,false,false,XilnkX_20616,Between only,0.16758494031221305,NaN,0.0,8.73
626,O75448,,,,DSSO,∞,false,true,false,false,XilnkX_8948;XilnkX_18256;XilnkX_16296;XilnkX_18551;XilnkX_21003,Between only,0.16758494031221305,NaN,0.0,38.65
2674,Q14344,,,,DSSO,∞,false,true,false,false,XilnkX_20218;XilnkX_19135;XilnkX_19741,Between only,0.16758494031221305,NaN,0.0,11.9
1812,Q96JB3,,,,DSSO,∞,false,true,false,false,XilnkX_15022;XilnkX_18972;XilnkX_19341,Between only,0.16758494031221305,NaN,0.0,18.44
2159,Q96AQ7,,,,DSSO,∞,false,true,false,false,XilnkX_21057;XilnkX_20841;XilnkX_20263;XilnkX_17171;XilnkX_16605,Between only,0.16758494031221305,NaN,0.0,15.57
