ProteinGroupPairID,LinkIDs,PeptidePairIDs,PSMIDs,Protein1,Name1,Descriptions1,isDecoy1,Protein2,Name2,Description2,isDecoy2,Crosslinker,Score,isDecoy,isTT,isTD,isDD,count PSMs,count peptide pairs,count links,fdrGroup,fdr,ifdr,PEP,,top link fdr,top peptide fdr,top psm_fdr
903,992,2797,pLink2_2643,P0A7S3,,,false,P0A7X3,,,false,,0.992,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
901,990,2725,pLink2_2639,P0ACF4,,,false,P0AG59,,,false,,0.992,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
897,986,2780,pLink2_2623,Q6ISB3,,,false,P36938,,,false,,0.991,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
896,985,2774,pLink2_2617,P0A7R1,,,false,P0A7K2,,,false,,0.991,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
895,984,2772,pLink2_2614,P0ADZ4,,,false,P38051,,,false,,0.99,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
890,979,2754,pLink2_2594,P39199,,,false,P21645,,,false,,0.99,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
886,975,2738,pLink2_2578,P0A6F5,,,false,P00363,,,false,,0.989,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
884,972,2728,pLink2_2565,P0A7K2,,,false,P37691,,,false,,0.988,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
883,971,1348,pLink2_2559,P64624,,,false,P52799,,,false,,0.988,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
882,970,2716,pLink2_2553,P04036,,,false,Q6P2I7,,,false,,0.987,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
879,967,2703,pLink2_2537,P0ACF4,,,false,P38038,,,false,,0.987,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
877,965,2679,pLink2_2509,P0A705,,,false,P76072,,,false,,0.985,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
870,958,1199,pLink2_2486,P0A6X7,,,false,P0A7U7,,,false,,0.984,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
869,957,2659,pLink2_2485,P0A879,,,false,P0A8F0,,,false,,0.984,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
867,955,2656,pLink2_2482,P0ABB0,,,false,P13500,,,false,,0.984,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
355,407;595,1062;455,pLink2_630;pLink2_379;pLink2_54,P30128,,,false,P0A8T7,,,false,,0.983,false,true,false,false,3,2,2,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
866,954,2655,pLink2_2481,P77674,,,false,P11447,,,false,,0.983,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
863,950,1178,pLink2_2465,P0A7V3,,,false,P76055,,,false,,0.983,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
854,941,2260,pLink2_2368,P0A6Y8,,,false,Q9BVA6,,,false,,0.975,false,true,false,false,1,1,1,Between,-0.019,-0.019,-0.003,,-0.01,-0.01,-0.004
1287,22,36,pLink2_2365,P0A794,,,false,P0A794,,,false,,0.975,false,true,false,false,1,1,1,Self,0,0,0,,0,0,0
